                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.3406,                 1.6022,                 1.4322,                0.89208,                0.91092,                0.93393,                0.64942,                 1.0859,                 1.1353,                 1.3318,              1.667e-05,              1.667e-05,              1.667e-05
